year,season_type,game_id,team,opp,week,completions,attempts,yards,air_yards_intended,air_yards_completed,td,int,sacks,sack_yards,fumbles,fumbles_lost,spikes,epa,epa_pass,epa_int,epa_sack,epa_spike,cpoe,completions_wr,attempts_wr,yards_wr,air_yards_intended_wr,air_yards_completed_wr,td_wr,int_wr,epa_wr,cpoe_wr,completions_te,attempts_te,yards_te,air_yards_intended_te,air_yards_completed_te,td_te,int_te,epa_te,cpoe_te,completions_rb,attempts_rb,yards_rb,air_yards_intended_rb,air_yards_completed_rb,td_rb,int_rb,epa_rb,cpoe_rb,completions_null,attempts_null,yards_null,air_yards_intended_null,air_yards_completed_null,td_null,int_null,epa_null,cpoe_null,completions_other,attempts_other,yards_other,air_yards_intended_other,air_yards_completed_other,td_other,int_other,epa_other,cpoe_other,target_share_wr,target_share_te,target_share_rb,target_share_other,air_yards_intended_share_wr,air_yards_intended_share_te,air_yards_intended_share_rb,air_yards_completed_share_wr,air_yards_completed_share_te,air_yards_completed_share_rb
2020,REG,2020_03_CIN_PHI,CIN,PHI,3,31,52,312,390,189,2,0,8,-56,0,0,0,3.7584861013506004,14.188971247587206,0.0,-10.430485146236606,0.0,9.928954679232376,24,34,239,382,198,2,0,13.11924670638851,457.75981545448303,2,2,2,-1,-1,0,0,-1.0328750162152573,42.94407367706299,5,6,71,-8,-8,0,0,4.7806709797442455,15.601754188537592,0,2,0,17,0,0,0,-2.678071422330292,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6538461538461539,0.038461538461538464,0.11538461538461539,0.0,0.9794871794871794,-0.002564102564102564,-0.020512820512820513,1.0476190476190477,-0.005291005291005291,-0.042328042328042326
2020,REG,2020_03_CIN_PHI,PHI,CIN,3,29,50,225,353,121,1,2,3,-19,1,0,0,-8.401640448841484,-3.4073518771261413,-7.2143099484965205,-4.994288571715342,0.0,-3.6248791813850407,15,22,121,164,61,1,1,2.154245291529274,-68.19377839565277,10,13,92,115,66,0,1,1.6976365525272668,140.30971229076385,4,9,12,44,-6,0,0,-5.35393365949858,-253.3598929643631,0,3,0,30,0,0,0,-1.9053000616841018,0.0,0,0,0,0,0,0,0,0.0,0.0,0.44,0.26,0.18,0.0,0.46458923512747874,0.32577903682719545,0.12464589235127478,0.5041322314049587,0.5454545454545454,-0.049586776859504134
2020,REG,2020_03_DAL_SEA,DAL,SEA,3,37,59,477,458,286,3,2,2,-11,1,1,0,8.699297413732474,16.393520643505816,-5.401566313696094,-7.6942232297733435,0.0,1.276343252699254,26,37,405,412,271,3,1,23.29843036020378,350.1811474561691,4,7,48,50,18,0,0,0.6752119987387274,-81.24265372753142,7,12,24,-30,-3,0,0,-5.395700383523945,-193.6342418193817,0,1,0,26,0,0,1,-2.1844213319127452,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6271186440677966,0.11864406779661017,0.2033898305084746,0.0,0.8995633187772926,0.1091703056768559,-0.06550218340611354,0.9475524475524476,0.06293706293706294,-0.01048951048951049
2020,REG,2020_03_DAL_SEA,SEA,DAL,3,27,44,315,394,241,5,0,4,-20,0,0,0,5.337398262694478,11.841576711507514,0.0,-6.504178448813036,0.0,5.389962142164057,15,23,225,300,195,4,0,9.272599234129302,84.54758822917938,8,10,67,77,56,1,0,4.5137739648344,133.04201066493988,4,5,23,-6,-10,0,0,-0.9386260472238064,19.568735361099247,0,2,0,23,0,0,0,-1.0061704402323812,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5227272727272727,0.22727272727272727,0.11363636363636363,0.0,0.7614213197969543,0.19543147208121828,-0.015228426395939087,0.8091286307053942,0.23236514522821577,-0.04149377593360996
2020,REG,2020_03_DET_ARI,ARI,DET,3,23,36,270,332,151,2,3,1,-2,0,0,0,-4.149602665915153,-3.2244908943539476,-14.939550852403045,-0.9251117715612054,0.0,0.43200891878869746,17,26,208,276,132,2,2,-3.1853453973890278,-60.694897174835226,3,4,35,32,13,0,1,-1.7611594059853817,17.501947283744816,3,3,27,6,6,0,0,3.3255588882602756,58.74527096748352,0,2,0,18,0,0,0,-1.603544979239814,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7222222222222222,0.1111111111111111,0.08333333333333333,0.0,0.8313253012048193,0.0963855421686747,0.018072289156626505,0.8741721854304636,0.08609271523178808,0.039735099337748346
2020,REG,2020_03_DET_ARI,DET,ARI,3,22,35,270,220,119,2,0,4,-38,0,0,0,6.253215798998789,12.094694956558472,0.0,-5.841479157559682,0.0,3.907090340341841,12,16,146,143,80,1,0,4.913281008051656,157.6596975326538,7,11,81,82,44,1,0,6.098302388738375,11.868461966514596,3,4,43,-5,-5,0,0,1.0831115597684402,-32.77999758720398,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.45714285714285713,0.3142857142857143,0.11428571428571428,0.0,0.65,0.37272727272727274,-0.022727272727272728,0.6722689075630253,0.3697478991596639,-0.04201680672268908
2020,REG,2020_03_GB_NO,GB,NO,3,21,33,283,288,132,3,0,1,-12,0,0,0,10.888455769751058,13.40681023873,0.0,-2.518354468978941,0.0,5.058762611764848,7,13,151,237,100,1,0,9.96985202265205,-29.50651049613956,9,10,104,46,45,2,0,5.551813196597454,207.17203617095944,5,7,28,5,-13,0,0,-0.5024823665418635,-10.726359486579886,0,2,0,0,0,0,0,-1.6123726139776409,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3939393939393939,0.30303030303030304,0.21212121212121213,0.0,0.8229166666666666,0.1597222222222222,0.017361111111111112,0.7575757575757576,0.3409090909090909,-0.09848484848484848
2020,REG,2020_03_GB_NO,NO,GB,3,29,38,288,152,125,3,0,2,-13,1,0,1,10.723101821520702,13.875141003543847,0.0,-2.8490188543219115,-0.3030203277012333,5.411096858350853,10,14,103,114,91,1,0,7.3264874980500485,-3.588271141052289,4,5,38,45,35,0,0,2.022168763913214,55.83828389644622,14,15,146,-5,1,2,0,6.017994331719819,138.65017294883728,0,0,0,0,0,0,0,0.0,0.0,1,1,1,-2,-2,0,0,-1.4915095901392352,14.721494913101196,0.3684210526315789,0.13157894736842105,0.39473684210526316,0.02631578947368421,0.75,0.29605263157894735,-0.03289473684210526,0.728,0.28,0.008
2020,REG,2020_03_HOU_PIT,HOU,PIT,3,19,32,264,285,182,2,1,5,-33,0,0,0,7.013692899694435,14.070963607722662,-1.7334626659285275,-7.057270708028226,0.0,8.975460985675454,14,18,207,233,152,2,1,16.47146109395544,369.96488720178604,2,5,28,34,13,0,0,-2.267240082495846,-129.71063256263733,3,4,29,18,17,0,0,-0.1332574037369341,46.96049690246581,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5625,0.15625,0.125,0.0,0.8175438596491228,0.11929824561403508,0.06315789473684211,0.8351648351648352,0.07142857142857142,0.09340659340659341
2020,REG,2020_03_HOU_PIT,PIT,HOU,3,23,38,237,323,97,2,0,2,-19,0,0,0,8.591038117147553,12.664317271401677,0.0,-4.073279154254124,0.0,0.06387335689444229,10,18,103,239,42,1,0,6.218205189710716,-57.73404538631439,8,10,87,67,53,1,0,8.176112106826622,111.22102737426756,5,7,47,16,2,0,0,0.6691907611298745,-51.05979442596436,0,1,0,1,0,0,0,-2.3991907862655357,0.0,0,0,0,0,0,0,0,0.0,0.0,0.47368421052631576,0.2631578947368421,0.18421052631578946,0.0,0.739938080495356,0.20743034055727555,0.04953560371517028,0.4329896907216495,0.5463917525773195,0.020618556701030927
2020,REG,2020_03_KC_BAL,BAL,KC,3,15,32,97,260,65,1,0,4,-27,2,1,0,-14.926027899354967,-6.410445820869218,0.0,-8.51558207848575,0.0,-9.052645927295089,7,13,32,126,17,0,0,-4.93670162975629,-145.43856531381604,4,9,27,112,28,1,0,-1.4933901079348288,-152.59378850460052,4,5,38,14,20,0,0,0.7666313191293737,8.347684144973746,0,1,0,8,0,0,0,-0.7469854023074731,0.0,0,0,0,0,0,0,0,0.0,0.0,0.40625,0.28125,0.15625,0.0,0.4846153846153846,0.4307692307692308,0.05384615384615385,0.26153846153846155,0.4307692307692308,0.3076923076923077
2020,REG,2020_03_KC_BAL,KC,BAL,3,31,42,385,346,207,4,0,0,0,0,0,0,31.377849139021908,31.377849139021908,0.0,0.0,0.0,9.176690131425858,16,21,220,288,169,2,0,18.443354916245642,393.80258470773697,6,8,87,52,38,0,0,5.017431213753298,9.523999691009523,8,11,76,1,-1,1,0,7.77640368824359,-49.39520955085753,0,1,0,4,0,0,0,-0.7640091511420906,0.0,1,1,2,1,1,1,0,0.9046684719214682,31.48961067199707,0.5,0.19047619047619047,0.2619047619047619,0.023809523809523808,0.8323699421965318,0.15028901734104047,0.002890173410404624,0.8164251207729468,0.18357487922705315,-0.004830917874396135
2020,REG,2020_03_LA_BUF,BUF,LA,3,24,37,311,307,171,4,1,4,-37,1,1,0,8.452761767606717,18.306611236941535,-2.4504369290079917,-9.85384946933482,0.0,10.467812660578135,15,21,236,238,158,1,0,11.07011405393132,199.53289926052096,5,6,25,51,13,3,1,5.830387027497637,158.47437977790833,4,5,50,23,0,0,0,1.8993037276668474,29.301789402961727,0,1,0,-5,0,0,0,-0.4931935721542686,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5675675675675675,0.16216216216216217,0.13513513513513514,0.0,0.7752442996742671,0.16612377850162866,0.0749185667752443,0.9239766081871345,0.07602339181286549,0.0
2020,REG,2020_03_LA_BUF,LA,BUF,3,23,34,321,185,167,2,1,2,-10,0,0,0,11.626183124003726,14.68464337694695,-3.1171939438208938,-3.058460252943223,0.0,5.886140641044167,18,22,241,159,123,2,1,9.95402061950881,355.5168688297272,4,4,74,42,42,0,0,7.326347032096236,141.17204546928406,1,5,6,-10,2,0,0,-1.870018227986293,-296.5601325035095,0,1,0,-6,0,0,0,-0.7257060466718039,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6470588235294118,0.11764705882352941,0.14705882352941177,0.0,0.8594594594594595,0.22702702702702704,-0.05405405405405406,0.7365269461077845,0.25149700598802394,0.011976047904191617
2020,REG,2020_03_LV_NE,LV,NE,3,24,34,261,247,146,2,0,2,-12,2,2,0,-2.2535475771533022,10.264281514949753,0.0,-12.517829092103055,0.0,9.310125691049238,13,18,196,192,113,1,0,9.892570465861715,141.2120014429092,4,6,34,50,29,1,0,2.078363302280195,39.119225740432746,6,7,20,5,4,0,0,-2.923198776111246,73.38731288909912,0,0,0,0,0,0,0,0.0,0.0,1,1,11,0,0,0,0,1.2165465229190886,62.82573342323303,0.5294117647058824,0.17647058823529413,0.20588235294117646,0.029411764705882353,0.7773279352226721,0.20242914979757085,0.020242914979757085,0.773972602739726,0.19863013698630136,0.0273972602739726
2020,REG,2020_03_LV_NE,NE,LV,3,17,30,162,129,36,1,1,2,-6,0,0,0,-4.461832656459475,-1.7581994811115431,-5.101288567995653,-2.7036331753479317,0.0,-7.219799160957336,7,13,84,121,45,0,0,0.5140442223711292,-99.61398839950563,0,1,0,5,0,0,0,-0.9995455312309788,-42.49967634677886,9,13,72,-3,-15,1,1,-1.5390812527621163,-97.79550731182098,0,0,0,0,0,0,0,0.0,0.0,1,1,6,6,6,0,0,0.2663830805104226,23.315197229385376,0.43333333333333335,0.03333333333333333,0.43333333333333335,0.03333333333333333,0.937984496124031,0.03875968992248062,-0.023255813953488372,1.25,0.0,-0.4166666666666667
2020,REG,2020_03_MIA_JAX,JAX,MIA,3,30,46,275,313,114,0,1,4,-29,1,1,0,-9.56994947633939,2.988955911656375,-3.704367613914656,-12.558905387995765,0.0,3.7608042359352125,14,23,117,247,69,0,1,-2.370601745438763,-0.733396410942047,5,7,40,41,30,0,0,1.8041947369929403,-19.051343202590918,11,12,118,25,15,0,0,3.5553629201021972,192.78173446655273,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.15217391304347827,0.2608695652173913,0.0,0.7891373801916933,0.13099041533546327,0.07987220447284345,0.6052631578947368,0.2631578947368421,0.13157894736842105
2020,REG,2020_03_MIA_JAX,MIA,JAX,3,18,21,160,144,114,2,0,1,-4,0,0,0,8.724537062225863,9.872664454393089,0.0,-1.1481273921672257,0.0,23.459195239203314,10,10,109,93,93,1,0,9.808302160876337,371.5064615011215,2,4,22,46,16,1,0,0.9083232418051921,-18.967512249946616,5,5,29,9,9,0,0,0.6876521538943055,119.93411183357239,0,0,0,0,0,0,0,0.0,0.0,1,1,0,-4,-4,0,0,-1.531613102182746,20.17003893852234,0.47619047619047616,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.6458333333333334,0.3194444444444444,0.0625,0.8157894736842105,0.14035087719298245,0.07894736842105263
2020,REG,2020_03_NYJ_IND,IND,NYJ,3,19,25,234,143,115,1,0,0,0,0,0,0,9.53077294398117,9.53077294398117,0.0,0.0,0.0,-21.57215199300221,10,14,135,125,94,0,0,7.695532867684961,15.339028835296638,3,4,50,24,21,1,0,1.438099147228058,3.5033106803894185,6,7,49,-6,0,0,0,0.39714092906814974,41.92427396774293,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.56,0.16,0.28,0.0,0.8741258741258742,0.16783216783216784,-0.04195804195804196,0.8173913043478261,0.1826086956521739,0.0
2020,REG,2020_03_NYJ_IND,NYJ,IND,3,17,31,168,182,46,1,3,2,-17,0,0,0,-22.88101179280784,-20.184258126071654,-21.10096640320262,-2.6967536667361856,0.0,-3.350898046647349,6,11,99,141,64,1,3,-13.041618078364989,-38.54104280471803,3,7,21,48,0,0,0,-3.862961202976294,-191.53532683849335,8,8,48,-18,-18,0,0,-0.03003603441175082,126.19853019714355,0,3,0,11,0,0,0,-3.249642810318619,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3548387096774194,0.22580645161290322,0.25806451612903225,0.0,0.7747252747252747,0.26373626373626374,-0.0989010989010989,1.391304347826087,0.0,-0.391304347826087
2020,REG,2020_03_SF_NYG,NYG,SF,3,17,34,179,284,140,0,1,2,-14,0,0,0,-6.720139209246176,-4.283545043966646,-3.6809830723796035,-2.43659416527953,0.0,-11.320979717899771,10,18,127,217,114,0,0,-3.2623589117498204,-142.33073890209198,4,7,35,40,14,0,1,-0.22906217793934008,-114.83222842216493,3,6,17,15,12,0,0,-0.2833979445276781,-127.75034308433531,0,1,0,12,0,0,0,-0.5087260097498074,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5294117647058824,0.20588235294117646,0.17647058823529413,0.0,0.7640845070422535,0.14084507042253522,0.0528169014084507,0.8142857142857143,0.1,0.08571428571428572
2020,REG,2020_03_SF_NYG,SF,NYG,3,25,38,343,284,202,1,0,2,-16,0,0,0,24.949303249956593,27.881457825552225,0.0,-2.932154575595632,0.0,7.663969538713756,11,16,162,158,111,0,0,12.392187258177525,125.130957365036,6,10,72,75,40,0,0,5.143622932523654,5.885007977485654,7,8,102,40,47,1,0,10.539443537039915,137.28591203689575,0,1,0,7,0,0,0,-0.5584827535785735,0.0,1,1,7,4,4,0,0,0.3646868513897061,22.928965091705322,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.02631578947368421,0.5563380281690141,0.2640845070422535,0.14084507042253522,0.5495049504950495,0.19801980198019803,0.23267326732673269
2020,REG,2020_03_TB_DEN,DEN,TB,3,25,45,229,262,137,1,2,6,-45,1,0,0,-13.535984603304101,-6.035197658662369,-8.625704201636836,-7.500786944641732,0.0,7.389193517821175,13,19,135,169,99,1,2,-0.884439204237425,63.33692073822022,6,11,51,80,29,0,0,-3.912013320683185,-177.3909389972687,6,8,43,8,9,0,0,-0.6443670092849063,-16.042202711105332,0,1,0,5,0,0,0,-0.5943781244568527,0.0,0,0,0,0,0,0,0,0.0,0.0,0.4222222222222222,0.24444444444444444,0.17777777777777778,0.0,0.6450381679389313,0.3053435114503817,0.030534351145038167,0.7226277372262774,0.2116788321167883,0.06569343065693431
2020,REG,2020_03_TB_DEN,TB,DEN,3,25,40,297,311,186,3,0,2,-12,0,0,0,11.559702363011635,14.29894436980339,0.0,-2.7392420067917556,0.0,4.872508198022842,10,15,149,194,109,3,0,13.413820495421533,128.38532328605655,9,11,97,93,54,0,0,6.0512131651630625,164.41838145256042,6,10,51,26,23,0,0,-4.180546520655301,-97.90337681770326,0,2,0,-2,0,0,0,-0.9855427701259032,0.0,0,0,0,0,0,0,0,0.0,0.0,0.375,0.275,0.25,0.0,0.6237942122186495,0.2990353697749196,0.08360128617363344,0.5860215053763441,0.2903225806451613,0.12365591397849462
2020,REG,2020_03_TEN_MIN,MIN,TEN,3,16,29,251,237,130,3,2,2,-13,0,0,0,4.127868194924185,7.574506985931174,-4.991032547783107,-3.4466387910069898,0.0,0.09809845480425759,11,15,211,222,122,2,2,9.90564414419884,238.86277377605438,2,3,11,6,2,1,0,0.0015106966602616,-14.628863334655742,2,5,18,-2,4,0,0,-0.8935570803005249,-170.8993911743164,0,2,0,12,0,0,0,-1.4901966818142685,0.0,1,2,11,-1,2,0,0,0.0511059071868658,-50.489664077758775,0.5172413793103449,0.10344827586206896,0.1724137931034483,0.06896551724137931,0.9367088607594937,0.02531645569620253,-0.008438818565400843,0.9384615384615385,0.015384615384615385,0.03076923076923077
2020,REG,2020_03_TEN_MIN,TEN,MIN,3,23,39,321,363,233,0,1,2,-11,1,0,0,-1.0659698612376791,1.927084678426038,-4.786989588639699,-2.993054539663717,0.0,3.1734036771874683,12,18,228,246,162,0,1,5.583757167165383,62.775862216949456,7,10,77,97,58,0,0,2.3785067719290964,21.515041589736953,3,4,16,18,13,0,0,-1.1860659497405779,-8.422428369522095,0,4,0,2,0,0,0,-3.375424105799563,0.0,1,1,0,0,0,0,0,-1.4736892051283002,44.72086429595947,0.46153846153846156,0.2564102564102564,0.10256410256410256,0.02564102564102564,0.6776859504132231,0.26721763085399447,0.049586776859504134,0.6952789699570815,0.24892703862660945,0.055793991416309016
2020,REG,2020_03_WAS_CLE,CLE,WAS,3,16,25,156,189,90,2,0,2,-14,0,0,0,8.549082634242074,12.035138037258582,0.0,-3.4860554030165076,0.0,7.0139570236206055,8,11,95,156,73,0,0,9.817125536501408,128.37569415569305,4,6,28,14,0,1,0,2.351543272582637,16.6604608297348,3,4,20,18,16,1,0,1.268443078733981,12.4767005443573,0,1,0,0,0,0,0,-2.1915451241657142,0.0,1,1,13,1,1,0,0,0.7895712736062706,17.83607006072998,0.44,0.24,0.16,0.04,0.8253968253968254,0.07407407407407407,0.09523809523809523,0.8111111111111111,0.0,0.17777777777777778
2020,REG,2020_03_WAS_CLE,WAS,CLE,3,21,40,224,245,79,2,3,3,-18,1,1,0,-6.555689633009024,3.1825377737404783,-12.36766093998449,-9.738227406749504,0.0,-2.878302857279777,11,22,145,194,56,2,2,3.4874988090014094,-181.3521325588226,4,7,31,56,27,0,1,-2.218033845885657,39.92353379726409,6,7,48,-6,-4,0,0,2.364264310686849,26.29648447036744,0,1,0,1,0,0,0,-0.4511915000621229,0.0,0,0,0,0,0,0,0,0.0,0.0,0.55,0.175,0.175,0.0,0.7918367346938775,0.22857142857142856,-0.024489795918367346,0.7088607594936709,0.34177215189873417,-0.05063291139240506
2020,REG,2020_04_ARI_CAR,ARI,CAR,4,24,32,133,213,70,3,0,1,0,1,1,0,1.2152202273136934,5.148595945618581,0.0,-3.933375718304888,0.0,10.71393359452486,14,20,67,172,32,1,0,-2.9694948679825757,100.3400444984436,5,5,42,29,29,1,0,4.657143893360626,160.8814835548401,5,6,24,12,9,1,0,3.4609469202405307,81.62434697151181,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.625,0.15625,0.1875,0.0,0.8075117370892019,0.13615023474178403,0.056338028169014086,0.45714285714285713,0.4142857142857143,0.12857142857142856
2020,REG,2020_04_ARI_CAR,CAR,ARI,4,26,37,276,228,103,2,1,0,0,0,0,0,12.581296957361788,12.581296957361788,-3.130206980276853,0.0,0.0,6.150798217670338,16,22,209,199,113,0,0,15.764874146739077,143.20856928825378,3,6,22,41,6,1,1,-3.755188089213334,-72.96834290027617,7,8,45,-7,-16,1,0,1.067302571570721,157.3393076658249,0,1,0,-5,0,0,0,-0.4956916717346758,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5945945945945946,0.16216216216216217,0.21621621621621623,0.0,0.8728070175438597,0.17982456140350878,-0.03070175438596491,1.0970873786407767,0.05825242718446602,-0.1553398058252427
2020,REG,2020_04_ATL_GB,ATL,GB,4,28,43,285,369,174,0,0,4,-36,0,0,0,1.5015928262791962,7.240624113422204,0.0,-5.739031287143007,0.0,6.058171322179395,17,26,187,270,128,0,0,4.498414310633056,71.9128131866455,4,6,51,89,36,0,0,1.540615214849822,21.4926540851593,6,6,43,10,10,0,0,1.2699501083116047,139.67555165290833,0,0,0,0,0,0,0,0.0,0.0,1,1,4,0,0,0,0,-0.06835552037227899,27.42034792900085,0.6046511627906976,0.13953488372093023,0.13953488372093023,0.023255813953488372,0.7317073170731707,0.24119241192411925,0.02710027100271003,0.735632183908046,0.20689655172413793,0.05747126436781609
2020,REG,2020_04_ATL_GB,GB,ATL,4,27,34,327,285,154,4,0,1,-12,0,0,0,25.85949693461226,27.70151952803645,0.0,-1.8420225934241896,0.0,16.676641650059643,7,12,86,189,51,0,0,6.95225930918241,30.90867698192595,6,6,98,63,63,3,0,12.23260342940921,270.6395000219345,14,15,143,33,40,1,0,8.516656789444827,265.4576390981674,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.35294117647058826,0.17647058823529413,0.4411764705882353,0.0,0.6631578947368421,0.22105263157894736,0.11578947368421053,0.33116883116883117,0.4090909090909091,0.2597402597402597
2020,REG,2020_04_BAL_WAS,BAL,WAS,4,15,24,208,363,154,2,2,1,-2,0,0,0,11.956052962419601,12.981495447418677,-3.7563023778493516,-1.0254424849990755,0.0,31.265589188445688,9,16,138,310,96,0,2,4.836221173658524,55.43654561042783,4,4,66,58,58,2,0,9.267237268271858,188.3276730775833,2,3,4,-5,0,0,0,-1.121962994511705,-53.2992959022522,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.125,0.0,0.8539944903581267,0.15977961432506887,-0.013774104683195593,0.6233766233766234,0.37662337662337664,0.0
2020,REG,2020_04_BAL_WAS,WAS,BAL,4,32,48,314,200,108,0,0,3,-40,0,0,0,-4.612984836417427,0.7806945112867382,0.0,-5.393679347704166,0.0,-0.6807308644056318,20,26,184,170,110,0,0,2.9705207406819434,121.81068062782289,1,4,8,22,3,0,0,-2.055629757000133,-140.63646793365479,11,14,122,8,-5,0,0,0.36615425949557645,-13.84929418563842,0,1,0,0,0,0,0,-0.5003507318906486,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5416666666666666,0.08333333333333333,0.2916666666666667,0.0,0.85,0.11,0.04,1.0185185185185186,0.027777777777777776,-0.046296296296296294
2020,REG,2020_04_BUF_LV,BUF,LV,4,24,35,288,229,211,2,0,1,-14,0,0,0,18.573673158527033,21.06502019217392,0.0,-2.491347033646889,0.0,4.818091903414044,16,19,239,201,199,2,0,23.84757113607289,397.1551179885864,3,6,28,14,9,0,0,0.4036356026772411,-194.07634735107422,5,7,21,-6,3,0,0,-1.3975154840154576,-34.44555401802065,0,2,0,20,0,0,0,-1.7886710625607518,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5428571428571428,0.17142857142857143,0.2,0.0,0.8777292576419214,0.0611353711790393,-0.026200873362445413,0.943127962085308,0.04265402843601896,0.014218009478672985
2020,REG,2020_04_BUF_LV,LV,BUF,4,32,46,311,267,173,2,0,2,-14,1,1,1,5.510023325141792,13.853313648067688,0.0,-7.846946566831321,-0.4963437560945749,0.8737074292224386,13,19,133,161,101,1,0,8.967272242123727,-72.5780189037323,12,14,114,79,62,1,0,3.7348848084076143,188.725346326828,5,8,35,21,4,0,0,-1.4147447370939785,-113.4131669998169,0,0,0,0,0,0,0,0.0,0.0,2,2,29,6,6,0,0,2.565901334630325,37.45638132095337,0.41304347826086957,0.30434782608695654,0.17391304347826086,0.043478260869565216,0.602996254681648,0.2958801498127341,0.07865168539325842,0.5838150289017341,0.3583815028901734,0.023121387283236993
2020,REG,2020_04_CLE_DAL,CLE,DAL,4,20,33,202,295,158,3,0,2,-1,0,0,1,10.214170288411495,11.810099639445115,0.0,-1.6980548314750197,0.10212548044140002,77.83256536349654,10,14,129,203,116,2,0,9.493339402251877,220.6435143947601,9,11,71,56,42,1,0,4.880417546238321,101.88854932785033,1,1,2,0,0,0,0,2.055344753433019,29.52975034713745,0,4,0,36,0,0,0,-4.619002062478103,0.0,0,0,0,0,0,0,0,0.0,0.0,0.42424242424242425,0.3333333333333333,0.030303030303030304,0.0,0.688135593220339,0.18983050847457628,0.0,0.7341772151898734,0.26582278481012656,0.0
2020,REG,2020_04_CLE_DAL,DAL,CLE,4,41,61,502,511,267,4,1,3,-21,1,1,0,10.287811163580043,20.550905943033285,-5.094932352745673,-10.26309477945324,0.0,0.8849698011992404,26,38,319,411,223,3,1,12.415084949636366,108.71039628982543,6,10,96,111,59,1,0,4.620057839434594,-98.93065094947815,9,10,87,-11,-15,0,0,3.5157631539623253,44.2034125328064,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6229508196721312,0.16393442622950818,0.16393442622950818,0.0,0.8043052837573386,0.2172211350293542,-0.021526418786692758,0.8352059925093633,0.2209737827715356,-0.056179775280898875
2020,REG,2020_04_DEN_NYJ,DEN,NYJ,4,19,31,242,302,182,2,3,0,0,0,0,0,1.2040687162515726,1.2040687162515726,-15.082346631214023,0.0,0.0,4.7988092226366845,9,14,183,236,164,2,2,5.550344118674082,183.28908830881116,6,9,42,26,13,0,1,-2.304162698215805,-50.77635049819947,4,5,17,10,5,0,0,0.4117487486619752,16.25034809112551,0,3,0,30,0,0,0,-2.4538614528686793,0.0,0,0,0,0,0,0,0,0.0,0.0,0.45161290322580644,0.2903225806451613,0.16129032258064516,0.0,0.7814569536423841,0.08609271523178808,0.033112582781456956,0.9010989010989011,0.07142857142857142,0.027472527472527472
2020,REG,2020_04_DEN_NYJ,NYJ,DEN,4,25,50,246,439,178,0,0,6,-54,0,0,0,-13.788913458488016,-1.173723958342015,0.0,-12.615189500146002,0.0,13.228058132032553,18,32,208,369,166,0,0,1.599844666270179,-87.42457032203676,4,6,21,19,5,0,0,-0.11356910498579982,-66.56336784362794,3,5,17,40,7,0,0,-2.029997652319975,-10.652574896812427,0,1,0,11,0,0,0,-0.6300018673064187,0.0,0,0,0,0,0,0,0,0.0,0.0,0.64,0.12,0.1,0.0,0.8405466970387244,0.04328018223234624,0.09111617312072894,0.9325842696629213,0.028089887640449437,0.03932584269662921
2020,REG,2020_04_IND_CHI,CHI,IND,4,26,43,249,373,178,1,1,1,-8,0,0,0,-4.563319022244687,-3.112825298624958,-3.8453820127760987,-1.4504937236197293,0.0,-4.860769038976625,18,28,180,338,151,1,1,-3.6795565571519546,15.496557950973505,5,8,39,42,22,0,0,0.19404533936045432,-78.92081737518312,3,6,30,-7,5,0,0,0.37268591916654253,-145.58880925178528,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6511627906976745,0.18604651162790697,0.13953488372093023,0.0,0.9061662198391421,0.1126005361930295,-0.01876675603217158,0.848314606741573,0.12359550561797752,0.028089887640449437
